"nameorig","namedest","type","total_fraud_amount","fraud_rank"
"C2059976574","C1021456304","CASH_OUT","107188.41","6412"
"C596998655","C1550443264","CASH_OUT","107128.17","6413"
"C65259597","C355360625","TRANSFER","107128.17","6414"
"C1061461549","C1278604437","TRANSFER","106850.22","6415"
"C1154596153","C332712449","CASH_OUT","106850.22","6416"
"C1867725412","C1721123113","TRANSFER","106681.18","6417"
"C219983545","C1298333161","CASH_OUT","106681.18","6418"
"C160197221","C431559844","CASH_OUT","106673.26","6419"
"C666474898","C2119441360","TRANSFER","106673.26","6420"
"C1032151084","C297867369","CASH_OUT","106654.67","6421"
"C836610580","C219723061","TRANSFER","106654.67","6422"
"C2073914981","C1753584812","TRANSFER","106642.43","6423"
"C971898032","C1932810385","CASH_OUT","106642.43","6424"
"C1575202335","C278215975","TRANSFER","106601.15","6425"
"C1647085354","C113727992","CASH_OUT","106601.15","6426"
"C1914252459","C107263754","CASH_OUT","106596.14","6427"
"C476725832","C746130258","TRANSFER","106596.14","6428"
"C1375184391","C291162245","TRANSFER","106584.32","6429"
"C2085819511","C2000713595","CASH_OUT","106584.32","6430"
"C432380223","C1583623584","TRANSFER","106460.7","6431"
"C844080619","C597435768","CASH_OUT","106460.7","6432"
"C1639510217","C1867808615","CASH_OUT","106434.23","6433"
"C70399641","C490606364","TRANSFER","106434.23","6434"
"C1300397389","C775257177","CASH_OUT","106290.68","6435"
"C1767695983","C742240687","TRANSFER","106290.68","6436"
"C2086760344","C1155351357","CASH_OUT","105903.18","6437"
"C565737303","C350986885","TRANSFER","105903.18","6438"
"C1311418994","C294852221","CASH_OUT","105861.07","6439"
"C261904702","C152930989","TRANSFER","105861.07","6440"
"C1163445011","C1506005745","CASH_OUT","105859.41","6441"
"C1982717014","C959776008","TRANSFER","105859.41","6442"
"C1248586428","C1550187391","CASH_OUT","105733.45","6443"
"C2118754392","C650299335","TRANSFER","105733.45","6444"
"C1383213814","C1068795979","CASH_OUT","105491.11","6445"
"C1390328972","C849805012","TRANSFER","105491.11","6446"
"C1910128336","C1345723287","CASH_OUT","105269.81","6447"
"C1948033294","C19292778","TRANSFER","105269.81","6448"
"C1066191297","C1432077169","CASH_OUT","105097.16","6449"
"C41608153","C119014048","TRANSFER","105097.16","6450"
"C1603667010","C70652634","TRANSFER","105080.35","6451"
"C1606701810","C671140271","CASH_OUT","105080.35","6452"
"C1731531059","C621663353","CASH_OUT","104957.85","6453"
"C1844789908","C2049190094","TRANSFER","104957.85","6454"
"C1321085787","C203735779","CASH_OUT","104171.37","6455"
"C952245558","C2101227966","TRANSFER","104171.37","6456"
"C259198981","C837253504","CASH_OUT","103949.5","6457"
"C82400750","C1711150495","TRANSFER","103949.5","6458"
"C1648943042","C1134805695","TRANSFER","103909.1","6459"
"C488038887","C862778283","CASH_OUT","103909.1","6460"
"C1773981009","C1173174828","TRANSFER","103368.58","6461"
"C225886337","C1347548584","CASH_OUT","103368.58","6462"
"C1284973829","C1795673999","TRANSFER","103124.43","6463"
"C1442918145","C911664273","CASH_OUT","103124.43","6464"
"C1724879922","C728668261","TRANSFER","103078.52","6465"
"C1792169870","C858355764","CASH_OUT","103078.52","6466"
"C1859440956","C1389963224","CASH_OUT","103056","6467"
"C383698470","C761769299","TRANSFER","103056","6468"
"C2095247665","C759846487","CASH_OUT","103053.5","6469"
"C44492718","C2136380114","TRANSFER","103053.5","6470"
"C1847949987","C1663207814","CASH_OUT","102945.99","6471"
"C488688199","C1626596200","TRANSFER","102945.99","6472"
"C1347259085","C1084363667","CASH_OUT","102750.55","6473"
"C231882139","C908283595","TRANSFER","102750.55","6474"
"C1381052482","C1661818844","TRANSFER","102660.35","6475"
"C69058368","C1921981173","CASH_OUT","102660.35","6476"
"C1418607659","C1595540217","TRANSFER","102464.68","6477"
"C287402036","C95792829","CASH_OUT","102464.68","6478"
"C1876954807","C345453750","TRANSFER","102371.12","6479"
"C398698821","C1944707088","CASH_OUT","102371.12","6480"
"C107359610","C993674032","CASH_OUT","102256.57","6481"
"C525941534","C521981840","TRANSFER","102256.57","6482"
"C1177644570","C1344630204","TRANSFER","102229.91","6483"
"C2034388364","C949501581","CASH_OUT","102229.91","6484"
"C284996828","C1044221964","TRANSFER","102009.37","6485"
"C61378648","C1571003117","CASH_OUT","102009.37","6486"
"C1615802716","C1977391812","TRANSFER","101903.69","6487"
"C612571830","C544677509","CASH_OUT","101903.69","6488"
"C1732619853","C113661013","CASH_OUT","101515.68","6489"
"C295983306","C581841724","TRANSFER","101515.68","6490"
"C411677025","C1526938808","TRANSFER","101408.84","6491"
"C961768451","C898783752","CASH_OUT","101408.84","6492"
"C1484407499","C86900925","TRANSFER","101392.92","6493"
"C662060364","C486861418","CASH_OUT","101392.92","6494"
"C1510063116","C772067797","CASH_OUT","101081.12","6495"
"C289774611","C359505480","TRANSFER","101081.12","6496"
"C108505415","C1874406892","TRANSFER","101013.32","6497"
"C220889953","C463938761","CASH_OUT","101013.32","6498"
"C1044963294","C503182041","TRANSFER","100840.93","6499"
"C1892976179","C1902905747","CASH_OUT","100840.93","6500"
"C1956153876","C515991541","TRANSFER","100762.66","6501"
"C1991632436","C693486169","CASH_OUT","100762.66","6502"
"C1110061558","C1628647605","TRANSFER","100433.21","6503"
"C1558137654","C1468294799","CASH_OUT","100433.21","6504"
"C1626206684","C1082903633","TRANSFER","100109.03","6505"
"C91676568","C307821944","CASH_OUT","100109.03","6506"
"C1266810248","C467980258","CASH_OUT","99808.45","6507"
"C1704281751","C587386073","TRANSFER","99808.45","6508"
"C1507425554","C1679076725","TRANSFER","99804.21","6509"
"C832632407","C608557779","CASH_OUT","99804.21","6510"
"C1996420000","C987180793","CASH_OUT","99793.9","6511"
"C205447867","C892594669","TRANSFER","99793.9","6512"
"C322712513","C1339104095","TRANSFER","99656.93","6513"
"C387067753","C258696334","CASH_OUT","99656.93","6514"
"C1220506270","C843527352","CASH_OUT","99458.21","6515"
"C1514527764","C1947200265","TRANSFER","99458.21","6516"
"C1707526700","C1178212988","TRANSFER","99316.36","6517"
"C506132962","C590920487","CASH_OUT","99316.36","6518"
"C1708206894","C1422044374","CASH_OUT","99168.97","6519"
"C193359947","C1492417626","TRANSFER","99168.97","6520"
"C1168340170","C329394492","CASH_OUT","99165.12","6521"
"C334746460","C603653180","TRANSFER","99165.12","6522"
"C457849577","C253226648","CASH_OUT","99139.27","6523"
"C831891422","C1984865103","TRANSFER","99139.27","6524"
"C1472915289","C311901651","CASH_OUT","98918.12","6525"
"C1764838564","C908334947","TRANSFER","98918.12","6526"
"C1819955276","C1376329806","TRANSFER","98897.07","6527"
"C1955555137","C1535626226","CASH_OUT","98897.07","6528"
"C1301301419","C489315862","CASH_OUT","98736.52","6529"
"C1777704750","C1874416454","TRANSFER","98736.52","6530"
"C782313486","C280090898","TRANSFER","98692.72","6531"
"C982480526","C1665025289","CASH_OUT","98692.72","6532"
"C1042347270","C1491818323","TRANSFER","98634.75","6533"
"C1536726589","C12493912","CASH_OUT","98634.75","6534"
"C158107146","C1790666216","TRANSFER","98533.36","6535"
"C1725698995","C62219962","CASH_OUT","98533.36","6536"
"C1586252817","C423322656","TRANSFER","98099.07","6537"
"C1671141457","C677305975","CASH_OUT","98099.07","6538"
"C1471407934","C1180721612","TRANSFER","98086.09","6539"
"C939463498","C2076838677","CASH_OUT","98086.09","6540"
"C1194075950","C2037283628","CASH_OUT","98050.29","6541"
"C1843517598","C1588665319","TRANSFER","98050.29","6542"
"C1623240836","C410264371","TRANSFER","97091.24","6543"
"C36219059","C1248865150","CASH_OUT","97091.24","6544"
"C1198991662","C1959379782","TRANSFER","96989.06","6545"
"C289651123","C817819913","CASH_OUT","96989.06","6546"
"C1384674068","C505855307","CASH_OUT","96640.12","6547"
"C1573553725","C74177098","TRANSFER","96640.12","6548"
"C1171171367","C359717577","TRANSFER","96474.91","6549"
"C1496296182","C1435664818","CASH_OUT","96474.91","6550"
"C1921354292","C397888412","CASH_OUT","96286.54","6551"
"C1997179270","C1394632446","TRANSFER","96286.54","6552"
"C947728507","C1720721903","CASH_OUT","95428.32","6553"
"C1084653539","C1027684091","CASH_OUT","95348.33","6554"
"C315040579","C657935112","TRANSFER","95348.33","6555"
"C1426688213","C1274877827","CASH_OUT","95267.81","6556"
"C909629490","C967833136","TRANSFER","95267.81","6557"
"C1020268899","C924123297","CASH_OUT","95235.46","6558"
"C727037964","C2000632199","TRANSFER","95235.46","6559"
"C1098333645","C2133878060","CASH_OUT","95105.01","6560"
"C492567713","C1040142745","TRANSFER","95105.01","6561"
"C1633870313","C623604516","CASH_OUT","95064.86","6562"
"C1691381242","C2147250733","TRANSFER","95064.86","6563"
"C776792146","C282454606","TRANSFER","94613.12","6564"
"C919387676","C2083130101","CASH_OUT","94613.12","6565"
"C625726422","C793233839","CASH_OUT","94431.98","6566"
"C86775572","C2076547947","TRANSFER","94431.98","6567"
"C1451318490","C421443093","CASH_OUT","94372.61","6568"
"C1350141268","C1676513288","TRANSFER","94261.84","6569"
"C1967440853","C1496631599","CASH_OUT","94261.84","6570"
"C1105988166","C217954795","TRANSFER","93884.26","6571"
"C1879397053","C298210338","CASH_OUT","93884.26","6572"
"C1190429229","C2104652067","CASH_OUT","93810.76","6573"
"C481501970","C1262577882","TRANSFER","93810.76","6574"
"C394514690","C1985339190","CASH_OUT","93732.16","6575"
"C549532314","C247181868","TRANSFER","93732.16","6576"
"C1961462309","C450794008","CASH_OUT","93708.08","6577"
"C2026988003","C37447993","TRANSFER","93708.08","6578"
"C750171680","C220373789","CASH_OUT","93581.19","6579"
"C948820574","C1013301931","TRANSFER","93581.19","6580"
"C1773649560","C2085820540","CASH_OUT","93483.23","6581"
"C1834440439","C678733325","TRANSFER","93483.23","6582"
"C1250676021","C977089472","CASH_OUT","93459.89","6583"
"C1518273469","C1076725693","TRANSFER","93459.89","6584"
"C276457586","C871887337","TRANSFER","93253.25","6585"
"C714048857","C1413631677","CASH_OUT","93253.25","6586"
"C1904979167","C2067685892","TRANSFER","93083.27","6587"
"C517122648","C839403720","CASH_OUT","93083.27","6588"
"C1351323617","C413722554","TRANSFER","92735.71","6589"
"C786761311","C570188819","CASH_OUT","92735.71","6590"
"C51780378","C153727053","CASH_OUT","92641.52","6591"
"C906878138","C1727290928","TRANSFER","92641.52","6592"
"C144515719","C1147986175","CASH_OUT","92545.17","6593"
"C1699397290","C495812513","TRANSFER","92545.17","6594"
"C1372492756","C1868659811","TRANSFER","92145.4","6595"
"C987947557","C1630824313","CASH_OUT","92145.4","6596"
"C1953680528","C202555982","CASH_OUT","92057.19","6597"
"C961544544","C1243210934","TRANSFER","92057.19","6598"
"C1046754068","C254188443","TRANSFER","92043.22","6599"
"C784347509","C1769542876","CASH_OUT","92043.22","6600"
"C1206556898","C856589139","TRANSFER","92001.22","6601"
"C448834198","C332333924","CASH_OUT","92001.22","6602"
"C1017446599","C1901879882","CASH_OUT","91882.6","6603"
"C2076485043","C696774092","TRANSFER","91882.6","6604"
"C1715084286","C415375205","TRANSFER","91691.75","6605"
"C1841119507","C1966998418","CASH_OUT","91691.75","6606"
"C1578360070","C1156197482","TRANSFER","91655.26","6607"
"C7511880","C1495941646","CASH_OUT","91655.26","6608"
"C1556025752","C1407010141","CASH_OUT","91637.51","6609"
"C618768599","C1191948500","TRANSFER","91637.51","6610"
"C1651029918","C467148053","CASH_OUT","90915","6611"
"C1794988731","C1111485677","TRANSFER","90915","6612"
"C1877543118","C248812061","TRANSFER","90346.05","6613"
"C1977671601","C1902927985","CASH_OUT","90346.05","6614"
"C1295812229","C1254182177","CASH_OUT","90204.54","6615"
"C151033820","C1303889891","TRANSFER","90204.54","6616"
"C157425928","C1303144727","CASH_OUT","90026.9","6617"
"C2144761776","C514777944","TRANSFER","90026.9","6618"
"C1846352477","C729066326","TRANSFER","89846.18","6619"
"C1956260349","C567213165","CASH_OUT","89846.18","6620"
"C1281420811","C1827800010","CASH_OUT","89845.29","6621"
"C795915077","C101606324","TRANSFER","89845.29","6622"
"C136634417","C209740901","TRANSFER","89657.36","6623"
"C988422154","C1638592349","CASH_OUT","89657.36","6624"
"C1938531779","C2048578791","CASH_OUT","89631.24","6625"
"C74534388","C1748042844","TRANSFER","89631.24","6626"
"C1585320500","C1154746832","TRANSFER","89596.79","6627"
"C53932340","C987355544","CASH_OUT","89596.79","6628"
"C1022920965","C1460548505","CASH_OUT","89571.46","6629"
"C1076967657","C1033435572","CASH_OUT","89303.18","6630"
"C1484193833","C91936186","TRANSFER","89303.18","6631"
"C1517105060","C621322132","TRANSFER","89014.32","6632"
"C2128547053","C2076906949","CASH_OUT","89014.32","6633"
"C1144789769","C655242288","TRANSFER","88748.63","6634"
"C1502031409","C997271871","CASH_OUT","88748.63","6635"
"C1043173812","C1425524479","TRANSFER","88649.1","6636"
"C796414235","C1743229382","CASH_OUT","88649.1","6637"
"C2132033219","C1378618834","TRANSFER","88424.06","6638"
"C871094830","C697909635","CASH_OUT","88424.06","6639"
"C16417256","C1246176741","TRANSFER","88099.88","6640"
"C2018119916","C2046106901","CASH_OUT","88099.88","6641"
"C409531429","C1827219533","CASH_OUT","87999.25","6642"
"C927181710","C757947873","TRANSFER","87999.25","6643"
"C1054999314","C2115677481","TRANSFER","87698.36","6644"
"C1218269262","C559467589","CASH_OUT","87698.36","6645"
"C1371078457","C885540169","CASH_OUT","87660.69","6646"
"C1784205179","C923245844","TRANSFER","87660.69","6647"
"C344677665","C1831197115","TRANSFER","87622.5","6648"
"C890173337","C1148930688","CASH_OUT","87622.5","6649"
"C491289068","C452558889","CASH_OUT","87541.41","6650"
"C862377395","C601150509","TRANSFER","87541.41","6651"
"C1204602597","C419461239","TRANSFER","87438.83","6652"
"C171722567","C373099363","CASH_OUT","87438.83","6653"
"C1133621753","C369327897","TRANSFER","87381.78","6654"
"C424245549","C698487016","CASH_OUT","87381.78","6655"
"C1011829657","C452349512","TRANSFER","87219.11","6656"
"C790263218","C1380927357","CASH_OUT","87219.11","6657"
"C1618990848","C959315595","TRANSFER","87167.88","6658"
"C817565031","C2032615769","CASH_OUT","87167.88","6659"
"C1897080488","C605981144","CASH_OUT","86848.88","6660"
"C317224032","C2050121907","TRANSFER","86848.88","6661"
"C1449357986","C185244782","TRANSFER","86258.11","6662"
"C2116603253","C1764741760","CASH_OUT","86258.11","6663"
"C111341928","C192831287","TRANSFER","86170.94","6664"
"C1765660975","C764101152","CASH_OUT","86170.94","6665"
"C1793151553","C1653796300","CASH_OUT","86111.65","6666"
"C2018450953","C1122913595","TRANSFER","86111.65","6667"
"C1699873763","C560041895","CASH_OUT","86070.17","6668"
"C1844941220","C1191544932","TRANSFER","86070.17","6669"
"C1114344856","C942119622","TRANSFER","86002.09","6670"
"C1363187770","C1320785064","CASH_OUT","86002.09","6671"
"C1809932675","C1098977292","TRANSFER","85637.08","6672"
"C588765630","C766485430","CASH_OUT","85637.08","6673"
"C1773883691","C1851184528","TRANSFER","85408.24","6674"
"C873337141","C1236162256","CASH_OUT","85408.24","6675"
"C158801009","C382431057","CASH_OUT","85354.69","6676"
"C558400671","C527482085","TRANSFER","85354.69","6677"
"C2043137760","C1330770993","CASH_OUT","85303.24","6678"
"C652160524","C305321296","TRANSFER","85303.24","6679"
"C1758241116","C1814482000","CASH_OUT","85113.85","6680"
"C362343173","C2119235078","TRANSFER","85113.85","6681"
"C1028321067","C1506966861","TRANSFER","85017.99","6682"
"C1219414151","C1622163185","CASH_OUT","85017.99","6683"
"C353441050","C1305397370","TRANSFER","84771.55","6684"
"C528998506","C1971161098","CASH_OUT","84771.55","6685"
"C1821651825","C587388242","TRANSFER","84703.87","6686"
"C1976888667","C239391971","CASH_OUT","84703.87","6687"
"C144024686","C241184394","TRANSFER","84480.05","6688"
"C1511318638","C540530453","CASH_OUT","84480.05","6689"
"C1386334187","C250821807","TRANSFER","84312.29","6690"
"C1963429607","C1947737398","CASH_OUT","84312.29","6691"
"C1271945104","C622968772","TRANSFER","84196.79","6692"
"C1694088723","C299259350","CASH_OUT","84196.79","6693"
"C1766174104","C2119229294","TRANSFER","84174.31","6694"
"C503145512","C893760523","CASH_OUT","84174.31","6695"
"C2028520999","C224273997","CASH_OUT","84007.22","6696"
"C579843849","C1006401921","TRANSFER","84007.22","6697"
"C1603043156","C898953864","TRANSFER","82971.91","6698"
"C522399382","C509018542","CASH_OUT","82971.91","6699"
"C1143635966","C275663782","CASH_OUT","82869.09","6700"
"C712970415","C590051909","TRANSFER","82869.09","6701"
"C1327670146","C1480756205","CASH_OUT","82806.2","6702"
"C474735735","C1737223057","TRANSFER","82806.2","6703"
"C1447707746","C133385139","CASH_OUT","82767.31","6704"
